Source,Target,Weight
Kevin Spacey,Jonathan Demme,2
Kevin Spacey,Robert Zemeckis,2
Kevin Spacey,Mel Gibson,2
Kevin Spacey,Steven Soderbergh,2
Kevin Spacey,Ron Howard,2
Kevin Spacey,Martin Scorsese,2
Kevin Spacey,Ethan Coen,2
Kevin Spacey,Kathryn Bigelow,2
Kevin Spacey,Warner Baxter,2
Kevin Spacey,Lionel Barrymore,2
Kevin Spacey,Wallace Beery,2
Kevin Spacey,Clark Gable,2
Kevin Spacey,Jimmy Stewart,2
Kevin Spacey,James Cagney,2
Kevin Spacey,Bing Crosby,2
Kevin Spacey,Fredric March,2
Kevin Spacey,Broderick Crawford,2
Kevin Spacey,Humphrey Bogart,2
Kevin Spacey,William Holden,2
Kevin Spacey,Ernest Borgnine,2
Kevin Spacey,Charlton Heston,2
Kevin Spacey,Burt Lancaster,2
Kevin Spacey,Gregory Peck,2
Kevin Spacey,Sidney Poitier,2
Kevin Spacey,Lee Marvin,2
Kevin Spacey,Rod Steiger,2
Kevin Spacey,Cliff Robertson,2
Kevin Spacey,John Wayne,2
Kevin Spacey,George C. Scott,2
Kevin Spacey,Art Carney,2
Kevin Spacey,Richard Dreyfuss,2
Kevin Spacey,Jon Voight,2
Kevin Spacey,Henry Fonda,2
Kevin Spacey,Robert Duvall,2
Kevin Spacey,F. Murray Abraham,2
Kevin Spacey,William Hurt,2
Kevin Spacey,Paul Newman,2
Kevin Spacey,Michael Douglas,2
Kevin Spacey,Al Pacino,2
Kevin Spacey,Nicolas Cage,2
Kevin Spacey,Adrien Brody,2
Kevin Spacey,Jamie Foxx,2
Kevin Spacey,Philip Seymour Hoffman,2
Kevin Spacey,Forest Whitaker,2
Kevin Spacey,Jeff Bridges,2
Kevin Spacey,Matthew McConaughey,2
Kevin Spacey,Walter Brennan,4
Kevin Spacey,Thomas Mitchell,2
Kevin Spacey,Charles Coburn,2
Kevin Spacey,James Dunn,2
Kevin Spacey,Dean Jagger,2
Kevin Spacey,Karl Malden,2
Kevin Spacey,Frank Sinatra,2
Kevin Spacey,Edmond O'Brien,2
Kevin Spacey,Red Buttons,2
Kevin Spacey,Burl Ives,2
Kevin Spacey,George Chakiris,2
Kevin Spacey,Ed Begley,2
Kevin Spacey,Martin Balsam,2
Kevin Spacey,Walter Matthau,2
Kevin Spacey,George Kennedy,2
Kevin Spacey,Gig Young,2
Kevin Spacey,Ben Johnson,2
Kevin Spacey,Joel Grey,2
Kevin Spacey,George Burns,2
Kevin Spacey,Jason Robards,4
Kevin Spacey,Christopher Walken,2
Kevin Spacey,Timothy Hutton,2
Kevin Spacey,Lou Gossett,2
Kevin Spacey,Don Ameche,2
Kevin Spacey,Kevin Kline,2
Kevin Spacey,Joe Pesci,2
Kevin Spacey,Jack Palance,2
Kevin Spacey,Tommy Lee Jones,2
Kevin Spacey,Martin Landau,2
Kevin Spacey,Cuba Gooding,2
Kevin Spacey,Robin Williams,2
Kevin Spacey,Chris Cooper,2
Kevin Spacey,Tim Robbins,2
Kevin Spacey,Morgan Freeman,2
Kevin Spacey,George Clooney,2
Kevin Spacey,Alan Arkin,2
Kevin Spacey,Jared Leto,2
Kevin Spacey,Janet Gaynor,2
Kevin Spacey,Katharine Hepburn,5
Kevin Spacey,Jennifer Jones,2
Kevin Spacey,Joan Crawford,2
Kevin Spacey,Loretta Young,2
Kevin Spacey,Jane Wyman,2
Kevin Spacey,Judy Holliday,2
Kevin Spacey,Shirley Booth,2
Kevin Spacey,Grace Kelly,2
Kevin Spacey,Susan Hayward,2
Kevin Spacey,Anne Bancroft,2
Kevin Spacey,Patricia Neal,2
Kevin Spacey,Barbra Streisand,2
Kevin Spacey,Ellen Burstyn,2
Kevin Spacey,Louise Fletcher,2
Kevin Spacey,Diane Keaton,2
Kevin Spacey,Sissy Spacek,2
Kevin Spacey,Meryl Streep,4
Kevin Spacey,Shirley MacLaine,2
Kevin Spacey,Geraldine Page,2
Kevin Spacey,Marlee Matlin,2
Kevin Spacey,Cher,2
Kevin Spacey,Kathy Bates,2
Kevin Spacey,Holly Hunter,2
Kevin Spacey,Susan Sarandon,2
Kevin Spacey,Frances McDormand,2
Kevin Spacey,Helen Hunt,2
Kevin Spacey,Hilary Swank,5
Kevin Spacey,Julia Roberts,2
Kevin Spacey,Halle Berry,2
Kevin Spacey,Nicole Kidman,2
Kevin Spacey,Reese Witherspoon,2
Kevin Spacey,Sandra Bullock,2
Kevin Spacey,Gale Sondergaard,2
Kevin Spacey,Alice Brady,2
Kevin Spacey,Fay Bainter,2
Kevin Spacey,Hattie McDaniel,2
Kevin Spacey,Jane Darwell,2
Kevin Spacey,Teresa Wright,2
Kevin Spacey,Ethel Barrymore,2
Kevin Spacey,Anne Baxter,2
Kevin Spacey,Celeste Holm,2
Kevin Spacey,Claire Trevor,2
Kevin Spacey,Mercedes McCambridge,2
Kevin Spacey,Josephine Hull,2
Kevin Spacey,Kim Hunter,2
Kevin Spacey,Gloria Grahame,2
Kevin Spacey,Donna Reed,2
Kevin Spacey,Eva Marie Saint,2
Kevin Spacey,Jo Van Fleet,2
Kevin Spacey,Dorothy Malone,2
Kevin Spacey,Shirley Jones,2
Kevin Spacey,Patty Duke,2
Kevin Spacey,Sandy Dennis,2
Kevin Spacey,Estelle Parsons,2
Kevin Spacey,Ruth Gordon,2
Kevin Spacey,Goldie Hawn,2
Kevin Spacey,Cloris Leachman,2
Kevin Spacey,Eileen Heckart,2
Kevin Spacey,Tatum O'Neal,2
Kevin Spacey,Beatrice Straight,2
Kevin Spacey,Mary Steenburgen,2
Kevin Spacey,Maureen Stapleton,2
Kevin Spacey,Anjelica Huston,2
Kevin Spacey,Olympia Dukakis,2
Kevin Spacey,Geena Davis,2
Kevin Spacey,Whoopi Goldberg,2
Kevin Spacey,Mercedes Ruehl,2
Kevin Spacey,Marisa Tomei,2
Kevin Spacey,Mira Sorvino,2
Kevin Spacey,Kim Basinger,2
Kevin Spacey,Jennifer Connelly,2
Kevin Spacey,Ren̩e Zellweger,2
Kevin Spacey,Jennifer Hudson,2
Kevin Spacey,Melissa Leo,2
Kevin Spacey,Anne Hathaway,2
Denzel Washington,Frank Borzage,2
Denzel Washington,Victor Fleming,2
Denzel Washington,Jerome Robbins,2
Denzel Washington,Delbert Mann,2
Denzel Washington,Vincente Minnelli,2
Denzel Washington,George Cukor,2
Denzel Washington,Joel Coen,2
Denzel Washington,William Friedkin,2
Denzel Washington,Bob Fosse,2
Denzel Washington,George Roy Hill,2
Denzel Washington,Francis Ford Coppola,2
Denzel Washington,John G. Avildsen,2
Denzel Washington,Woody Allen,2
Denzel Washington,Robert Benton,2
Denzel Washington,Robert Redford,2
Denzel Washington,Warren Beatty,2
Denzel Washington,James L. Brooks,2
Denzel Washington,Sydney Pollack,2
Denzel Washington,Barry Levinson,2
Denzel Washington,Kevin Costner,2
Denzel Washington,Jonathan Demme,2
Denzel Washington,Robert Zemeckis,2
Denzel Washington,Mel Gibson,2
Denzel Washington,Steven Soderbergh,2
Denzel Washington,Ron Howard,2
Denzel Washington,Martin Scorsese,2
Denzel Washington,Ethan Coen,2
Denzel Washington,Kathryn Bigelow,2
Denzel Washington,Warner Baxter,2
Denzel Washington,Lionel Barrymore,2
Denzel Washington,Wallace Beery,2
Denzel Washington,Clark Gable,2
Denzel Washington,Jimmy Stewart,2
Denzel Washington,James Cagney,2
Denzel Washington,Bing Crosby,2
Denzel Washington,Fredric March,2
Denzel Washington,Broderick Crawford,2
Denzel Washington,Humphrey Bogart,2
Denzel Washington,William Holden,2
Denzel Washington,Ernest Borgnine,2
Denzel Washington,Charlton Heston,2
Denzel Washington,Burt Lancaster,2
Denzel Washington,Gregory Peck,2
Denzel Washington,Sidney Poitier,2
Denzel Washington,Lee Marvin,2
Denzel Washington,Rod Steiger,2
Denzel Washington,Cliff Robertson,2
Denzel Washington,John Wayne,2
Denzel Washington,George C. Scott,2
Denzel Washington,Art Carney,2
Denzel Washington,Richard Dreyfuss,2
Denzel Washington,Jon Voight,2
Denzel Washington,Henry Fonda,2
Denzel Washington,Robert Duvall,2
Denzel Washington,F. Murray Abraham,2
Denzel Washington,William Hurt,2
Denzel Washington,Paul Newman,2
Denzel Washington,Michael Douglas,2
Denzel Washington,Al Pacino,2
Denzel Washington,Nicolas Cage,2
Denzel Washington,Adrien Brody,2
Denzel Washington,Jamie Foxx,2
Denzel Washington,Philip Seymour Hoffman,2
Denzel Washington,Forest Whitaker,2
Denzel Washington,Jeff Bridges,2
Denzel Washington,Matthew McConaughey,2
Denzel Washington,Walter Brennan,4
Denzel Washington,Thomas Mitchell,2
Denzel Washington,Charles Coburn,2
Denzel Washington,James Dunn,2
Denzel Washington,Dean Jagger,2
Denzel Washington,Karl Malden,2
Denzel Washington,Frank Sinatra,2
Denzel Washington,Edmond O'Brien,2
Denzel Washington,Red Buttons,2
Denzel Washington,Burl Ives,2
Denzel Washington,George Chakiris,2
Denzel Washington,Ed Begley,2
Denzel Washington,Martin Balsam,2
Denzel Washington,Walter Matthau,2
Denzel Washington,George Kennedy,2
Denzel Washington,Gig Young,2
Denzel Washington,Ben Johnson,2
Denzel Washington,Joel Grey,2
Denzel Washington,George Burns,2
Denzel Washington,Jason Robards,4
Denzel Washington,Christopher Walken,2
Denzel Washington,Timothy Hutton,2
Denzel Washington,Lou Gossett,2
Denzel Washington,Don Ameche,2
Denzel Washington,Kevin Kline,2
Denzel Washington,Joe Pesci,2
Denzel Washington,Jack Palance,2
Denzel Washington,Tommy Lee Jones,2
Denzel Washington,Martin Landau,2
Denzel Washington,Cuba Gooding,2
Denzel Washington,Robin Williams,2
Denzel Washington,Chris Cooper,2
Denzel Washington,Tim Robbins,2
Denzel Washington,Morgan Freeman,2
Denzel Washington,George Clooney,2
Denzel Washington,Alan Arkin,2
Denzel Washington,Jared Leto,2
Denzel Washington,Janet Gaynor,2
Denzel Washington,Katharine Hepburn,5
Denzel Washington,Jennifer Jones,2
Denzel Washington,Joan Crawford,2
Denzel Washington,Loretta Young,2
Denzel Washington,Jane Wyman,2
Denzel Washington,Judy Holliday,2
Denzel Washington,Shirley Booth,2
Denzel Washington,Grace Kelly,2
Denzel Washington,Susan Hayward,2
Denzel Washington,Anne Bancroft,2
Denzel Washington,Patricia Neal,2
Denzel Washington,Barbra Streisand,2
Denzel Washington,Ellen Burstyn,2
Denzel Washington,Louise Fletcher,2
Denzel Washington,Diane Keaton,2
Denzel Washington,Sissy Spacek,2
Denzel Washington,Meryl Streep,4
Denzel Washington,Shirley MacLaine,2
Denzel Washington,Geraldine Page,2
Denzel Washington,Marlee Matlin,2
Denzel Washington,Cher,2
Denzel Washington,Kathy Bates,2
Denzel Washington,Holly Hunter,2
Denzel Washington,Susan Sarandon,2
Denzel Washington,Frances McDormand,2
Denzel Washington,Helen Hunt,2
Denzel Washington,Hilary Swank,5
Denzel Washington,Julia Roberts,2
Denzel Washington,Halle Berry,2
Denzel Washington,Nicole Kidman,2
Denzel Washington,Reese Witherspoon,2
Denzel Washington,Sandra Bullock,2
Denzel Washington,Gale Sondergaard,2
Denzel Washington,Alice Brady,2
Denzel Washington,Fay Bainter,2
Denzel Washington,Hattie McDaniel,2
Denzel Washington,Jane Darwell,2
Denzel Washington,Teresa Wright,2
Denzel Washington,Ethel Barrymore,2
Denzel Washington,Anne Baxter,2
Denzel Washington,Celeste Holm,2
Denzel Washington,Claire Trevor,2
Denzel Washington,Mercedes McCambridge,2
Denzel Washington,Josephine Hull,2
Denzel Washington,Kim Hunter,2
Denzel Washington,Gloria Grahame,2
Denzel Washington,Donna Reed,2
Denzel Washington,Eva Marie Saint,2
Denzel Washington,Jo Van Fleet,2
Denzel Washington,Dorothy Malone,2
Denzel Washington,Shirley Jones,2
Denzel Washington,Patty Duke,2
Denzel Washington,Sandy Dennis,2
Denzel Washington,Estelle Parsons,2
Denzel Washington,Ruth Gordon,2
Denzel Washington,Goldie Hawn,2
Denzel Washington,Cloris Leachman,2
Denzel Washington,Eileen Heckart,2
Denzel Washington,Tatum O'Neal,2
Denzel Washington,Beatrice Straight,2
Denzel Washington,Mary Steenburgen,2
Denzel Washington,Maureen Stapleton,2
Denzel Washington,Anjelica Huston,2
Denzel Washington,Olympia Dukakis,2
Denzel Washington,Geena Davis,2
Denzel Washington,Whoopi Goldberg,2
Denzel Washington,Mercedes Ruehl,2
Denzel Washington,Marisa Tomei,2
Denzel Washington,Mira Sorvino,2
Denzel Washington,Kim Basinger,2
Denzel Washington,Jennifer Connelly,2
Denzel Washington,Ren̩e Zellweger,2
Denzel Washington,Jennifer Hudson,2
Denzel Washington,Melissa Leo,2
Denzel Washington,Anne Hathaway,2
Sean Penn,Frank Borzage,2
Sean Penn,Victor Fleming,2
Sean Penn,Jerome Robbins,2
Sean Penn,Delbert Mann,2
Sean Penn,Vincente Minnelli,2
Sean Penn,George Cukor,2
Sean Penn,Joel Coen,2
Sean Penn,William Friedkin,2
Sean Penn,Bob Fosse,2
Sean Penn,George Roy Hill,2
Sean Penn,Francis Ford Coppola,2
Sean Penn,John G. Avildsen,2
Sean Penn,Woody Allen,2
Sean Penn,Robert Benton,2
Sean Penn,Robert Redford,2
Sean Penn,Warren Beatty,2
Sean Penn,James L. Brooks,2
Sean Penn,Sydney Pollack,2
Sean Penn,Barry Levinson,2
Sean Penn,Kevin Costner,2
Sean Penn,Jonathan Demme,2
Sean Penn,Robert Zemeckis,2
Sean Penn,Mel Gibson,2
Sean Penn,Steven Soderbergh,2
Sean Penn,Ron Howard,2
Sean Penn,Martin Scorsese,2
Sean Penn,Ethan Coen,2
Sean Penn,Kathryn Bigelow,2
Sean Penn,Warner Baxter,2
Sean Penn,Lionel Barrymore,2
Sean Penn,Wallace Beery,2
Sean Penn,Clark Gable,2
Sean Penn,Jimmy Stewart,2
Sean Penn,James Cagney,2
Sean Penn,Bing Crosby,2
Sean Penn,Fredric March,2
Sean Penn,Broderick Crawford,2
Sean Penn,Humphrey Bogart,2
Sean Penn,William Holden,2
Sean Penn,Ernest Borgnine,2
Sean Penn,Charlton Heston,2
Sean Penn,Burt Lancaster,2
Sean Penn,Gregory Peck,2
Sean Penn,Sidney Poitier,2
Sean Penn,Lee Marvin,2
Sean Penn,Rod Steiger,2
Sean Penn,Cliff Robertson,2
Sean Penn,John Wayne,2
Sean Penn,George C. Scott,2
Sean Penn,Art Carney,2
Sean Penn,Richard Dreyfuss,2
Sean Penn,Jon Voight,2
Sean Penn,Henry Fonda,2
Sean Penn,Robert Duvall,2
Sean Penn,F. Murray Abraham,2
Sean Penn,William Hurt,2
Sean Penn,Paul Newman,2
Sean Penn,Michael Douglas,2
Sean Penn,Al Pacino,2
Sean Penn,Nicolas Cage,2
Sean Penn,Adrien Brody,2
Sean Penn,Jamie Foxx,2
Sean Penn,Philip Seymour Hoffman,2
Sean Penn,Forest Whitaker,2
Sean Penn,Jeff Bridges,2
Sean Penn,Matthew McConaughey,2
Sean Penn,Walter Brennan,4
Sean Penn,Thomas Mitchell,2
Sean Penn,Charles Coburn,2
Sean Penn,James Dunn,2
Sean Penn,Dean Jagger,2
Sean Penn,Karl Malden,2
Sean Penn,Frank Sinatra,2
Sean Penn,Edmond O'Brien,2
Sean Penn,Red Buttons,2
Sean Penn,Burl Ives,2
Sean Penn,George Chakiris,2
Sean Penn,Ed Begley,2
Sean Penn,Martin Balsam,2
Sean Penn,Walter Matthau,2
Sean Penn,George Kennedy,2
Sean Penn,Gig Young,2
Sean Penn,Ben Johnson,2
Sean Penn,Joel Grey,2
Sean Penn,George Burns,2
Sean Penn,Jason Robards,4
Sean Penn,Christopher Walken,2
Sean Penn,Timothy Hutton,2
Sean Penn,Lou Gossett,2
Sean Penn,Don Ameche,2
Sean Penn,Kevin Kline,2
Sean Penn,Joe Pesci,2
Sean Penn,Jack Palance,2
Sean Penn,Tommy Lee Jones,2
Sean Penn,Martin Landau,2
Sean Penn,Cuba Gooding,2
Sean Penn,Robin Williams,2
Sean Penn,Chris Cooper,2
Sean Penn,Tim Robbins,2
Sean Penn,Morgan Freeman,2
Sean Penn,George Clooney,2
Sean Penn,Alan Arkin,2
Sean Penn,Jared Leto,2
Sean Penn,Janet Gaynor,2
Sean Penn,Katharine Hepburn,5
Sean Penn,Jennifer Jones,2
Sean Penn,Joan Crawford,2
Sean Penn,Loretta Young,2
Sean Penn,Jane Wyman,2
Sean Penn,Judy Holliday,2
Sean Penn,Shirley Booth,2
Sean Penn,Grace Kelly,2
Sean Penn,Susan Hayward,2
Sean Penn,Anne Bancroft,2
Sean Penn,Patricia Neal,2
Sean Penn,Barbra Streisand,2
Sean Penn,Ellen Burstyn,2
Sean Penn,Louise Fletcher,2
Sean Penn,Diane Keaton,2
Sean Penn,Sissy Spacek,2
Sean Penn,Meryl Streep,4
Sean Penn,Shirley MacLaine,2
Sean Penn,Geraldine Page,2
Sean Penn,Marlee Matlin,2
Sean Penn,Cher,2
Sean Penn,Kathy Bates,2
Sean Penn,Holly Hunter,2
Sean Penn,Susan Sarandon,2
Sean Penn,Frances McDormand,2
Sean Penn,Helen Hunt,2
Sean Penn,Hilary Swank,5
Sean Penn,Julia Roberts,2
Sean Penn,Halle Berry,2
Sean Penn,Nicole Kidman,2
Sean Penn,Reese Witherspoon,2
Sean Penn,Sandra Bullock,2
Sean Penn,Gale Sondergaard,2
Sean Penn,Alice Brady,2
Sean Penn,Fay Bainter,2
Sean Penn,Hattie McDaniel,2
Sean Penn,Jane Darwell,2
Sean Penn,Teresa Wright,2
Sean Penn,Ethel Barrymore,2
Sean Penn,Anne Baxter,2
Sean Penn,Celeste Holm,2
Sean Penn,Claire Trevor,2
Sean Penn,Mercedes McCambridge,2
Sean Penn,Josephine Hull,2
Sean Penn,Kim Hunter,2
Sean Penn,Gloria Grahame,2
Sean Penn,Donna Reed,2
Sean Penn,Eva Marie Saint,2
Sean Penn,Jo Van Fleet,2
Sean Penn,Dorothy Malone,2
Sean Penn,Shirley Jones,2
Sean Penn,Patty Duke,2
Sean Penn,Sandy Dennis,2
Sean Penn,Estelle Parsons,2
Sean Penn,Ruth Gordon,2
Sean Penn,Goldie Hawn,2
Sean Penn,Cloris Leachman,2
Sean Penn,Eileen Heckart,2
Sean Penn,Tatum O'Neal,2
Sean Penn,Beatrice Straight,2
Sean Penn,Mary Steenburgen,2
Sean Penn,Maureen Stapleton,2
Sean Penn,Anjelica Huston,2
Sean Penn,Olympia Dukakis,2
Sean Penn,Geena Davis,2
Sean Penn,Whoopi Goldberg,2
Sean Penn,Mercedes Ruehl,2
Sean Penn,Marisa Tomei,2
Sean Penn,Mira Sorvino,2
Sean Penn,Kim Basinger,2
Sean Penn,Jennifer Connelly,2
Sean Penn,Ren̩e Zellweger,2
Sean Penn,Jennifer Hudson,2
Sean Penn,Melissa Leo,2
Sean Penn,Anne Hathaway,2
Walter Brennan,Frank Borzage,3
Walter Brennan,Victor Fleming,3
Walter Brennan,Jerome Robbins,3
Walter Brennan,Delbert Mann,3
Walter Brennan,Vincente Minnelli,3
Walter Brennan,George Cukor,3
Walter Brennan,Joel Coen,3
Walter Brennan,William Friedkin,3
Walter Brennan,Bob Fosse,3
Walter Brennan,George Roy Hill,3
Walter Brennan,Francis Ford Coppola,3
Walter Brennan,John G. Avildsen,3
Walter Brennan,Woody Allen,3
Walter Brennan,Robert Benton,3
Walter Brennan,Robert Redford,3
Walter Brennan,Warren Beatty,3
Walter Brennan,James L. Brooks,3
Walter Brennan,Sydney Pollack,3
Walter Brennan,Barry Levinson,3
Walter Brennan,Kevin Costner,3
Walter Brennan,Jonathan Demme,3
Walter Brennan,Robert Zemeckis,3
Walter Brennan,Mel Gibson,3
Walter Brennan,Steven Soderbergh,3
Walter Brennan,Ron Howard,3
Walter Brennan,Martin Scorsese,3
Walter Brennan,Ethan Coen,3
Walter Brennan,Kathryn Bigelow,3
Walter Brennan,Warner Baxter,3
Walter Brennan,Lionel Barrymore,3
Walter Brennan,Wallace Beery,3
Walter Brennan,Clark Gable,3
Walter Brennan,Jimmy Stewart,3
Walter Brennan,James Cagney,3
Walter Brennan,Bing Crosby,3
Walter Brennan,Fredric March,3
Walter Brennan,Broderick Crawford,3
Walter Brennan,Humphrey Bogart,3
Walter Brennan,William Holden,3
Walter Brennan,Ernest Borgnine,3
Walter Brennan,Charlton Heston,3
Walter Brennan,Burt Lancaster,3
Walter Brennan,Gregory Peck,3
Walter Brennan,Sidney Poitier,3
Walter Brennan,Lee Marvin,3
Walter Brennan,Rod Steiger,3
Walter Brennan,Cliff Robertson,3
Walter Brennan,John Wayne,3
Walter Brennan,George C. Scott,3
Walter Brennan,Art Carney,3
Walter Brennan,Richard Dreyfuss,3
Walter Brennan,Jon Voight,3
Walter Brennan,Henry Fonda,3
Walter Brennan,Robert Duvall,3
Walter Brennan,F. Murray Abraham,3
Walter Brennan,William Hurt,3
Walter Brennan,Paul Newman,3
Walter Brennan,Michael Douglas,3
Walter Brennan,Al Pacino,3
Walter Brennan,Nicolas Cage,3
Walter Brennan,Adrien Brody,3
Walter Brennan,Jamie Foxx,3
Walter Brennan,Philip Seymour Hoffman,3
Walter Brennan,Forest Whitaker,3
Walter Brennan,Jeff Bridges,3
Walter Brennan,Matthew McConaughey,3
Walter Brennan,Thomas Mitchell,3
Walter Brennan,Van Heflin,4
Walter Brennan,Charles Coburn,3
Walter Brennan,James Dunn,3
Walter Brennan,Dean Jagger,3
Walter Brennan,Karl Malden,3
Walter Brennan,Frank Sinatra,3
Walter Brennan,Edmond O'Brien,3
Walter Brennan,Red Buttons,3
Walter Brennan,Burl Ives,3
Walter Brennan,George Chakiris,3
Walter Brennan,Ed Begley,2
Walter Brennan,Melvyn Douglas,4
Walter Brennan,Martin Balsam,3
Walter Brennan,Walter Matthau,3
Walter Brennan,George Kennedy,3
Walter Brennan,Gig Young,3
Walter Brennan,Ben Johnson,3
Walter Brennan,Joel Grey,3
Walter Brennan,George Burns,3
Walter Brennan,Christopher Walken,3
Walter Brennan,Timothy Hutton,3
Walter Brennan,Lou Gossett,2
Walter Brennan,Don Ameche,3
Walter Brennan,Kevin Kline,3
Walter Brennan,Joe Pesci,3
Walter Brennan,Jack Palance,3
Walter Brennan,Tommy Lee Jones,3
Walter Brennan,Martin Landau,3
Walter Brennan,Cuba Gooding,2
Walter Brennan,Robin Williams,3
Walter Brennan,James Coburn,4
Walter Brennan,Chris Cooper,3
Walter Brennan,Tim Robbins,3
Walter Brennan,Morgan Freeman,3
Walter Brennan,George Clooney,3
Walter Brennan,Alan Arkin,3
Walter Brennan,Jared Leto,3
Walter Brennan,Janet Gaynor,3
Walter Brennan,Helen Hayes,4
Walter Brennan,Katharine Hepburn,6
Walter Brennan,Bette Davis,4
Walter Brennan,Ginger Rogers,4
Walter Brennan,Jennifer Jones,3
Walter Brennan,Joan Crawford,3
Walter Brennan,Loretta Young,3
Walter Brennan,Jane Wyman,3
Walter Brennan,Judy Holliday,3
Walter Brennan,Shirley Booth,3
Walter Brennan,Grace Kelly,3
Walter Brennan,Joanne Woodward,4
Walter Brennan,Susan Hayward,3
Walter Brennan,Anne Bancroft,3
Walter Brennan,Patricia Neal,3
Walter Brennan,Barbra Streisand,3
Walter Brennan,Jane Fonda,4
Walter Brennan,Ellen Burstyn,3
Walter Brennan,Louise Fletcher,3
Walter Brennan,Faye Dunaway,4
Walter Brennan,Diane Keaton,3
Walter Brennan,Sally Field,4
Walter Brennan,Sissy Spacek,3
Walter Brennan,Shirley MacLaine,3
Walter Brennan,Geraldine Page,3
Walter Brennan,Marlee Matlin,3
Walter Brennan,Cher,3
Walter Brennan,Jodie Foster,4
Walter Brennan,Kathy Bates,3
Walter Brennan,Holly Hunter,3
Walter Brennan,Jessica Lange,4
Walter Brennan,Susan Sarandon,3
Walter Brennan,Frances McDormand,3
Walter Brennan,Helen Hunt,3
Walter Brennan,Gwyneth Paltrow,4
Walter Brennan,Hilary Swank,6
Walter Brennan,Julia Roberts,3
Walter Brennan,Halle Berry,3
Walter Brennan,Nicole Kidman,3
Walter Brennan,Reese Witherspoon,3
Walter Brennan,Sandra Bullock,3
Walter Brennan,Gale Sondergaard,3
Walter Brennan,Alice Brady,3
Walter Brennan,Fay Bainter,3
Walter Brennan,Hattie McDaniel,3
Walter Brennan,Jane Darwell,3
Walter Brennan,Mary Astor,4
Walter Brennan,Teresa Wright,3
Walter Brennan,Ethel Barrymore,3
Walter Brennan,Anne Revere,4
Walter Brennan,Anne Baxter,3
Walter Brennan,Celeste Holm,3
Walter Brennan,Claire Trevor,3
Walter Brennan,Mercedes McCambridge,3
Walter Brennan,Josephine Hull,3
Walter Brennan,Kim Hunter,3
Walter Brennan,Gloria Grahame,3
Walter Brennan,Donna Reed,3
Walter Brennan,Eva Marie Saint,3
Walter Brennan,Jo Van Fleet,3
Walter Brennan,Dorothy Malone,3
Walter Brennan,Shelley Winters,4
Walter Brennan,Shirley Jones,3
Walter Brennan,Patty Duke,3
Walter Brennan,Sandy Dennis,3
Walter Brennan,Estelle Parsons,3
Walter Brennan,Ruth Gordon,3
Walter Brennan,Goldie Hawn,3
Walter Brennan,Cloris Leachman,3
Walter Brennan,Eileen Heckart,3
Walter Brennan,Tatum O'Neal,3
Walter Brennan,Lee Grant,4
Walter Brennan,Beatrice Straight,3
Walter Brennan,Mary Steenburgen,3
Walter Brennan,Maureen Stapleton,3
Walter Brennan,Anjelica Huston,3
Walter Brennan,Dianne Wiest,4
Walter Brennan,Olympia Dukakis,3
Walter Brennan,Geena Davis,3
Walter Brennan,Whoopi Goldberg,3
Walter Brennan,Mercedes Ruehl,3
Walter Brennan,Marisa Tomei,3
Walter Brennan,Mira Sorvino,3
Walter Brennan,Kim Basinger,3
Walter Brennan,Angelina Jolie,4
Walter Brennan,Marcia Gay Harden,4
Walter Brennan,Jennifer Connelly,3
Walter Brennan,Ren̩e Zellweger,3
Walter Brennan,Jennifer Hudson,3
Walter Brennan,Mo'Nique,4
Walter Brennan,Melissa Leo,3
Walter Brennan,Anne Hathaway,3
Van Heflin,Frank Borzage,2
Van Heflin,Victor Fleming,2
Van Heflin,Jerome Robbins,2
Van Heflin,Delbert Mann,2
Van Heflin,Vincente Minnelli,2
Van Heflin,George Cukor,2
Van Heflin,Joel Coen,2
Van Heflin,William Friedkin,2
Van Heflin,Bob Fosse,2
Van Heflin,George Roy Hill,2
Van Heflin,Francis Ford Coppola,2
Van Heflin,John G. Avildsen,2
Van Heflin,Woody Allen,2
Van Heflin,Robert Benton,2
Van Heflin,Robert Redford,2
Van Heflin,Warren Beatty,2
Van Heflin,James L. Brooks,2
Van Heflin,Sydney Pollack,2
Van Heflin,Barry Levinson,2
Van Heflin,Kevin Costner,2
Van Heflin,Jonathan Demme,2
Van Heflin,Robert Zemeckis,2
Van Heflin,Mel Gibson,2
Van Heflin,Steven Soderbergh,2
Van Heflin,Ron Howard,2
Van Heflin,Martin Scorsese,2
Van Heflin,Ethan Coen,2
Van Heflin,Kathryn Bigelow,2
Van Heflin,Warner Baxter,2
Van Heflin,Lionel Barrymore,2
Van Heflin,Wallace Beery,2
Van Heflin,Clark Gable,2
Van Heflin,Jimmy Stewart,2
Van Heflin,James Cagney,2
Van Heflin,Bing Crosby,2
Van Heflin,Fredric March,2
Van Heflin,Broderick Crawford,2
Van Heflin,Humphrey Bogart,2
Van Heflin,William Holden,2
Van Heflin,Ernest Borgnine,2
Van Heflin,Charlton Heston,2
Van Heflin,Burt Lancaster,2
Van Heflin,Gregory Peck,2
Van Heflin,Sidney Poitier,2
Van Heflin,Lee Marvin,2
Van Heflin,Rod Steiger,2
Van Heflin,Cliff Robertson,2
Van Heflin,John Wayne,2
Van Heflin,George C. Scott,2
Van Heflin,Art Carney,2
Van Heflin,Richard Dreyfuss,2
Van Heflin,Jon Voight,2
