Label,Id,category
Melina Mercouri,Melina Mercouri,ACTRESS
Melinda Dillon,Melinda Dillon,ACTRESS IN A SUPPORTING ROLE
Melinda Dillon,Melinda Dillon,ACTRESS IN A SUPPORTING ROLE
Melissa Leo,Melissa Leo,ACTRESS IN A SUPPORTING ROLE
Melissa Leo,Melissa Leo,ACTRESS
Melissa McCarthy,Melissa McCarthy,ACTRESS
Melissa McCarthy,Melissa McCarthy,ACTRESS IN A SUPPORTING ROLE
Melvyn Douglas,Melvyn Douglas,ACTOR IN A SUPPORTING ROLE
Melvyn Douglas,Melvyn Douglas,ACTOR IN A SUPPORTING ROLE
Melvyn Douglas,Melvyn Douglas,ACTOR
Mercedes McCambridge,Mercedes McCambridge,ACTRESS IN A SUPPORTING ROLE
Mercedes McCambridge,Mercedes McCambridge,ACTRESS IN A SUPPORTING ROLE
Mercedes Ruehl,Mercedes Ruehl,ACTRESS IN A SUPPORTING ROLE
Merle Oberon,Merle Oberon,ACTRESS
Mervyn LeRoy,Mervyn LeRoy,DIRECTING
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS IN A SUPPORTING ROLE
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS IN A SUPPORTING ROLE
Meryl Streep,Meryl Streep,ACTRESS IN A SUPPORTING ROLE
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS IN A SUPPORTING ROLE
Meryl Streep,Meryl Streep,ACTRESS
Meryl Streep,Meryl Streep,ACTRESS
Michael Anderson,Michael Anderson,DIRECTING
Michael Cacoyannis,Michael Cacoyannis,DIRECTING
Michael Caine,Michael Caine,ACTOR IN A SUPPORTING ROLE
Michael Caine,Michael Caine,ACTOR
Michael Caine,Michael Caine,ACTOR
Michael Caine,Michael Caine,ACTOR
Michael Caine,Michael Caine,ACTOR
Michael Caine,Michael Caine,ACTOR IN A SUPPORTING ROLE
Michael Chekhov,Michael Chekhov,ACTOR IN A SUPPORTING ROLE
Michael Cimino,Michael Cimino,DIRECTING
Michael Clarke Duncan,Michael Clarke Duncan,ACTOR IN A SUPPORTING ROLE
Michael Curtiz,Michael Curtiz,DIRECTING
Michael Curtiz,Michael Curtiz,DIRECTING
Michael Curtiz,Michael Curtiz,DIRECTING
Michael Curtiz,Michael Curtiz,DIRECTING
Michael Curtiz,Michael Curtiz,DIRECTING
Michael Douglas,Michael Douglas,ACTOR
Michael Dunn,Michael Dunn,ACTOR IN A SUPPORTING ROLE
Michael Fassbender,Michael Fassbender,ACTOR IN A SUPPORTING ROLE
Michael Fassbender,Michael Fassbender,ACTOR
Michael Haneke,Michael Haneke,DIRECTING
Michael J. Pollard,Michael J. Pollard,ACTOR IN A SUPPORTING ROLE
Michael Keaton,Michael Keaton,ACTOR
Michael Lerner,Michael Lerner,ACTOR IN A SUPPORTING ROLE
Michael Mann,Michael Mann,DIRECTING
Michael O'Keefe,Michael O'Keefe,ACTOR IN A SUPPORTING ROLE
Michael Radford,Michael Radford,DIRECTING
Michael Redgrave,Michael Redgrave,ACTOR
Michael Shannon,Michael Shannon,ACTOR IN A SUPPORTING ROLE
Michael Shannon,Michael Shannon,ACTOR IN A SUPPORTING ROLE
Michael V. Gazzo,Michael V. Gazzo,ACTOR IN A SUPPORTING ROLE
Michel Hazanavicius,Michel Hazanavicius,DIRECTING
Michelangelo Antonioni,Michelangelo Antonioni,DIRECTING
Michelle Pfeiffer,Michelle Pfeiffer,ACTRESS
Michelle Pfeiffer,Michelle Pfeiffer,ACTRESS
Michelle Pfeiffer,Michelle Pfeiffer,ACTRESS IN A SUPPORTING ROLE
Michelle Williams,Michelle Williams,ACTRESS
Michelle Williams,Michelle Williams,ACTRESS
Michelle Williams,Michelle Williams,ACTRESS IN A SUPPORTING ROLE
Michelle Williams,Michelle Williams,ACTRESS IN A SUPPORTING ROLE
Mickey Rooney,Mickey Rooney,ACTOR IN A SUPPORTING ROLE
Mickey Rooney,Mickey Rooney,ACTOR IN A SUPPORTING ROLE
Mickey Rooney,Mickey Rooney,ACTOR
Mickey Rooney,Mickey Rooney,ACTOR
Mickey Rourke,Mickey Rourke,ACTOR
Mike Figgis,Mike Figgis,DIRECTING
Mike Leigh,Mike Leigh,DIRECTING
Mike Leigh,Mike Leigh,DIRECTING
Mike Nichols,Mike Nichols,DIRECTING
Mike Nichols,Mike Nichols,DIRECTING
Mike Nichols,Mike Nichols,DIRECTING
Mike Nichols,Mike Nichols,DIRECTING
Mikhail Baryshnikov,Mikhail Baryshnikov,ACTOR IN A SUPPORTING ROLE
Mildred Dunnock,Mildred Dunnock,ACTRESS IN A SUPPORTING ROLE
Mildred Dunnock,Mildred Dunnock,ACTRESS IN A SUPPORTING ROLE
Mildred Natwick,Mildred Natwick,ACTRESS IN A SUPPORTING ROLE
Miliza Korjus,Miliza Korjus,ACTRESS IN A SUPPORTING ROLE
Milos Forman,Milos Forman,DIRECTING
Milos Forman,Milos Forman,DIRECTING
Milos Forman,Milos Forman,DIRECTING
Minnie Driver,Minnie Driver,ACTRESS IN A SUPPORTING ROLE
Mira Sorvino,Mira Sorvino,ACTRESS IN A SUPPORTING ROLE
Miranda Richardson,Miranda Richardson,ACTRESS IN A SUPPORTING ROLE
Miranda Richardson,Miranda Richardson,ACTRESS
Miriam Hopkins,Miriam Hopkins,ACTRESS
Mischa Auer,Mischa Auer,ACTOR IN A SUPPORTING ROLE
Miyoshi Umeki,Miyoshi Umeki,ACTRESS IN A SUPPORTING ROLE
Mo'Nique,Mo'Nique,ACTRESS IN A SUPPORTING ROLE
Montgomery Clift,Montgomery Clift,ACTOR IN A SUPPORTING ROLE
Montgomery Clift,Montgomery Clift,ACTOR
Montgomery Clift,Montgomery Clift,ACTOR
Montgomery Clift,Montgomery Clift,ACTOR
Monty Woolley,Monty Woolley,ACTOR
Monty Woolley,Monty Woolley,ACTOR IN A SUPPORTING ROLE
Morgan Freeman,Morgan Freeman,ACTOR IN A SUPPORTING ROLE
Morgan Freeman,Morgan Freeman,ACTOR
Morgan Freeman,Morgan Freeman,ACTOR IN A SUPPORTING ROLE
Morgan Freeman,Morgan Freeman,ACTOR
Morgan Freeman,Morgan Freeman,ACTOR
Morten Tyldum,Morten Tyldum,DIRECTING
Nancy Carroll,Nancy Carroll,ACTRESS
Nancy Kelly,Nancy Kelly,ACTRESS
Nancy Olson,Nancy Olson,ACTRESS IN A SUPPORTING ROLE
Naomi Watts,Naomi Watts,ACTRESS
Naomi Watts,Naomi Watts,ACTRESS
Naomie Harris,Naomie Harris,ACTRESS IN A SUPPORTING ROLE
Natalie Portman,Natalie Portman,ACTRESS IN A SUPPORTING ROLE
Natalie Portman,Natalie Portman,ACTRESS
Natalie Portman,Natalie Portman,ACTRESS
Natalie Wood,Natalie Wood,ACTRESS
Natalie Wood,Natalie Wood,ACTRESS
Natalie Wood,Natalie Wood,ACTRESS IN A SUPPORTING ROLE
Ned Beatty,Ned Beatty,ACTOR IN A SUPPORTING ROLE
Neil Jordan,Neil Jordan,DIRECTING
Nick Adams,Nick Adams,ACTOR IN A SUPPORTING ROLE
Nick Nolte,Nick Nolte,ACTOR
Nick Nolte,Nick Nolte,ACTOR
Nick Nolte,Nick Nolte,ACTOR IN A SUPPORTING ROLE
Nicolas Cage,Nicolas Cage,ACTOR
Nicolas Cage,Nicolas Cage,ACTOR
Nicole Kidman,Nicole Kidman,ACTRESS IN A SUPPORTING ROLE
Nicole Kidman,Nicole Kidman,ACTRESS
Nicole Kidman,Nicole Kidman,ACTRESS
Nicole Kidman,Nicole Kidman,ACTRESS
Nigel Hawthorne,Nigel Hawthorne,ACTOR
Nina Foch,Nina Foch,ACTRESS IN A SUPPORTING ROLE
Noriyuki 'Pat' Morita,Noriyuki 'Pat' Morita,ACTOR IN A SUPPORTING ROLE
Norma Aleandro,Norma Aleandro,ACTRESS IN A SUPPORTING ROLE
Norma Shearer,Norma Shearer,ACTRESS
Norma Shearer,Norma Shearer,ACTRESS
Norma Shearer,Norma Shearer,ACTRESS
Norma Shearer,Norma Shearer,ACTRESS
Norma Shearer,Norma Shearer,ACTRESS
Norma Shearer,Norma Shearer,ACTRESS
Norman Jewison,Norman Jewison,DIRECTING
Norman Jewison,Norman Jewison,DIRECTING
Norman Jewison,Norman Jewison,DIRECTING
Norman Taurog,Norman Taurog,DIRECTING
Norman Taurog,Norman Taurog,DIRECTING
Octavia Spencer,Octavia Spencer,ACTRESS IN A SUPPORTING ROLE
Octavia Spencer,Octavia Spencer,ACTRESS IN A SUPPORTING ROLE
Octavia Spencer,Octavia Spencer,ACTRESS IN A SUPPORTING ROLE
Oliver Stone,Oliver Stone,DIRECTING
Oliver Stone,Oliver Stone,DIRECTING
Oliver Stone,Oliver Stone,DIRECTING
Olivia Colman,Olivia Colman,ACTRESS
Olivia de Havilland,Olivia de Havilland,ACTRESS
Olivia de Havilland,Olivia de Havilland,ACTRESS
Olivia de Havilland,Olivia de Havilland,ACTRESS
Olivia de Havilland,Olivia de Havilland,ACTRESS
Olivia de Havilland,Olivia de Havilland,ACTRESS IN A SUPPORTING ROLE
Olympia Dukakis,Olympia Dukakis,ACTRESS IN A SUPPORTING ROLE
Omar Sharif,Omar Sharif,ACTOR IN A SUPPORTING ROLE
Oprah Winfrey,Oprah Winfrey,ACTRESS IN A SUPPORTING ROLE
Orson Welles,Orson Welles,ACTOR
Orson Welles,Orson Welles,DIRECTING
Oscar Homolka,Oscar Homolka,ACTOR IN A SUPPORTING ROLE
Oskar Werner,Oskar Werner,ACTOR
Otto Preminger,Otto Preminger,DIRECTING
Otto Preminger,Otto Preminger,DIRECTING
Patricia Arquette,Patricia Arquette,ACTRESS IN A SUPPORTING ROLE
Patricia Clarkson,Patricia Clarkson,ACTRESS IN A SUPPORTING ROLE
Patricia Collinge,Patricia Collinge,ACTRESS IN A SUPPORTING ROLE
Patricia Neal,Patricia Neal,ACTRESS
Patricia Neal,Patricia Neal,ACTRESS
Patty Duke,Patty Duke,ACTRESS IN A SUPPORTING ROLE
Patty McCormack,Patty McCormack,ACTRESS IN A SUPPORTING ROLE
Paul Giamatti,Paul Giamatti,ACTOR IN A SUPPORTING ROLE
Paul Greengrass,Paul Greengrass,DIRECTING
Paul Haggis,Paul Haggis,DIRECTING
Paul Lukas,Paul Lukas,ACTOR
Paul Muni,Paul Muni,ACTOR
Paul Muni,Paul Muni,ACTOR
Paul Muni,Paul Muni,ACTOR
Paul Muni,Paul Muni,ACTOR
Paul Muni,Paul Muni,ACTOR
Paul Muni,Paul Muni,ACTOR
Paul Newman,Paul Newman,ACTOR
Paul Newman,Paul Newman,ACTOR
Paul Newman,Paul Newman,ACTOR
Paul Newman,Paul Newman,ACTOR
Paul Newman,Paul Newman,ACTOR IN A SUPPORTING ROLE
Paul Newman,Paul Newman,ACTOR
Paul Newman,Paul Newman,ACTOR
Paul Newman,Paul Newman,ACTOR
Paul Newman,Paul Newman,ACTOR
Paul Scofield,Paul Scofield,ACTOR IN A SUPPORTING ROLE
Paul Scofield,Paul Scofield,ACTOR
Paul Thomas Anderson,Paul Thomas Anderson,DIRECTING
Paul Thomas Anderson,Paul Thomas Anderson,DIRECTING
Paul Winfield,Paul Winfield,ACTOR
Paulette Goddard,Paulette Goddard,ACTRESS IN A SUPPORTING ROLE
Pauline Collins,Pauline Collins,ACTRESS
Pawel Pawlikowski,Pawel Pawlikowski,DIRECTING
Pedro Almodóvar,Pedro Almodóvar,DIRECTING
Peggy Ashcroft,Peggy Ashcroft,ACTRESS IN A SUPPORTING ROLE
Peggy Cass,Peggy Cass,ACTRESS IN A SUPPORTING ROLE
Peggy Lee,Peggy Lee,ACTRESS IN A SUPPORTING ROLE
Peggy Wood,Peggy Wood,ACTRESS IN A SUPPORTING ROLE
Penelope Milford,Penelope Milford,ACTRESS IN A SUPPORTING ROLE
Penélope Cruz,Penélope Cruz,ACTRESS
Penélope Cruz,Penélope Cruz,ACTRESS IN A SUPPORTING ROLE
Penélope Cruz,Penélope Cruz,ACTRESS IN A SUPPORTING ROLE
Pete Postlethwaite,Pete Postlethwaite,ACTOR IN A SUPPORTING ROLE
Peter Bogdanovich,Peter Bogdanovich,DIRECTING
Peter Cattaneo,Peter Cattaneo,DIRECTING
Peter Falk,Peter Falk,ACTOR IN A SUPPORTING ROLE
Peter Falk,Peter Falk,ACTOR IN A SUPPORTING ROLE
Peter Finch,Peter Finch,ACTOR
Peter Finch,Peter Finch,ACTOR
Peter Firth,Peter Firth,ACTOR IN A SUPPORTING ROLE
Peter Fonda,Peter Fonda,ACTOR
Peter Glenville,Peter Glenville,DIRECTING
Peter Jackson,Peter Jackson,DIRECTING
Peter Jackson,Peter Jackson,DIRECTING
Peter O'Toole,Peter O'Toole,ACTOR
Peter O'Toole,Peter O'Toole,ACTOR
Peter O'Toole,Peter O'Toole,ACTOR
Peter O'Toole,Peter O'Toole,ACTOR
Peter O'Toole,Peter O'Toole,ACTOR
Peter O'Toole,Peter O'Toole,ACTOR
Peter O'Toole,Peter O'Toole,ACTOR
Peter O'Toole,Peter O'Toole,ACTOR
Peter Sellers,Peter Sellers,ACTOR
Peter Sellers,Peter Sellers,ACTOR
Peter Ustinov,Peter Ustinov,ACTOR IN A SUPPORTING ROLE
Peter Ustinov,Peter Ustinov,ACTOR IN A SUPPORTING ROLE
Peter Ustinov,Peter Ustinov,ACTOR IN A SUPPORTING ROLE
Peter Weir,Peter Weir,DIRECTING
Peter Weir,Peter Weir,DIRECTING
Peter Weir,Peter Weir,DIRECTING
Peter Weir,Peter Weir,DIRECTING
Peter Yates,Peter Yates,DIRECTING
Peter Yates,Peter Yates,DIRECTING
Philip Seymour Hoffman,Philip Seymour Hoffman,ACTOR IN A SUPPORTING ROLE
Philip Seymour Hoffman,Philip Seymour Hoffman,ACTOR IN A SUPPORTING ROLE
Philip Seymour Hoffman,Philip Seymour Hoffman,ACTOR IN A SUPPORTING ROLE
Philip Seymour Hoffman,Philip Seymour Hoffman,ACTOR
Pietro Germi,Pietro Germi,DIRECTING
Piper Laurie,Piper Laurie,ACTRESS IN A SUPPORTING ROLE
Piper Laurie,Piper Laurie,ACTRESS
Piper Laurie,Piper Laurie,ACTRESS IN A SUPPORTING ROLE
Queen Latifah,Queen Latifah,ACTRESS IN A SUPPORTING ROLE
Quentin Tarantino,Quentin Tarantino,DIRECTING
Quentin Tarantino,Quentin Tarantino,DIRECTING
Quentin Tarantino,Quentin Tarantino,DIRECTING
Quinn Cummings,Quinn Cummings,ACTRESS IN A SUPPORTING ROLE
Quvenzhané Wallis,Quvenzhané Wallis,ACTRESS
Rachel Griffiths,Rachel Griffiths,ACTRESS IN A SUPPORTING ROLE
Rachel McAdams,Rachel McAdams,ACTRESS IN A SUPPORTING ROLE
Rachel Roberts,Rachel Roberts,ACTRESS
Rachel Weisz,Rachel Weisz,ACTRESS IN A SUPPORTING ROLE
Rachel Weisz,Rachel Weisz,ACTRESS IN A SUPPORTING ROLE
Ralph Bellamy,Ralph Bellamy,ACTOR IN A SUPPORTING ROLE
Ralph Fiennes,Ralph Fiennes,ACTOR
Ralph Fiennes,Ralph Fiennes,ACTOR IN A SUPPORTING ROLE
Ralph Richardson,Ralph Richardson,ACTOR IN A SUPPORTING ROLE
Ralph Richardson,Ralph Richardson,ACTOR IN A SUPPORTING ROLE
Rami Malek,Rami Malek,ACTOR
Randy Quaid,Randy Quaid,ACTOR IN A SUPPORTING ROLE
Ray Milland,Ray Milland,ACTOR
Raymond Massey,Raymond Massey,ACTOR
Red Buttons,Red Buttons,ACTOR IN A SUPPORTING ROLE
Reese Witherspoon,Reese Witherspoon,ACTRESS
Reese Witherspoon,Reese Witherspoon,ACTRESS
Regina King,Regina King,ACTRESS IN A SUPPORTING ROLE
Renée Zellweger,Renée Zellweger,ACTRESS
Renée Zellweger,Renée Zellweger,ACTRESS IN A SUPPORTING ROLE
Renée Zellweger,Renée Zellweger,ACTRESS
Renée Zellweger,Renée Zellweger,ACTRESS
Rex Harrison,Rex Harrison,ACTOR
Rex Harrison,Rex Harrison,ACTOR
Richard Attenborough,Richard Attenborough,DIRECTING
Richard Barthelmess,Richard Barthelmess,ACTOR
Richard Brooks,Richard Brooks,DIRECTING
Richard Brooks,Richard Brooks,DIRECTING
Richard Brooks,Richard Brooks,DIRECTING
Richard Burton,Richard Burton,ACTOR IN A SUPPORTING ROLE
Richard Burton,Richard Burton,ACTOR
Richard Burton,Richard Burton,ACTOR
Richard Burton,Richard Burton,ACTOR
Richard Burton,Richard Burton,ACTOR
Richard Burton,Richard Burton,ACTOR
Richard Burton,Richard Burton,ACTOR
Richard Castellano,Richard Castellano,ACTOR IN A SUPPORTING ROLE
Richard Dix,Richard Dix,ACTOR
Richard Dreyfuss,Richard Dreyfuss,ACTOR
Richard Dreyfuss,Richard Dreyfuss,ACTOR
Richard E. Grant,Richard E. Grant,ACTOR IN A SUPPORTING ROLE
Richard Farnsworth,Richard Farnsworth,ACTOR
Richard Farnsworth,Richard Farnsworth,ACTOR IN A SUPPORTING ROLE
Richard Harris,Richard Harris,ACTOR
Richard Harris,Richard Harris,ACTOR
Richard Jaeckel,Richard Jaeckel,ACTOR IN A SUPPORTING ROLE
Richard Jenkins,Richard Jenkins,ACTOR IN A SUPPORTING ROLE
Richard Jenkins,Richard Jenkins,ACTOR
Richard Linklater,Richard Linklater,DIRECTING
Richard Rush,Richard Rush,DIRECTING
Richard Todd,Richard Todd,ACTOR
Richard Widmark,Richard Widmark,ACTOR IN A SUPPORTING ROLE
Ridley Scott,Ridley Scott,DIRECTING
Ridley Scott,Ridley Scott,DIRECTING
Ridley Scott,Ridley Scott,DIRECTING
Rinko Kikuchi,Rinko Kikuchi,ACTRESS IN A SUPPORTING ROLE
Rip Torn,Rip Torn,ACTOR IN A SUPPORTING ROLE
Rita Moreno,Rita Moreno,ACTRESS IN A SUPPORTING ROLE
River Phoenix,River Phoenix,ACTOR IN A SUPPORTING ROLE
Rob Marshall,Rob Marshall,DIRECTING
Robert Altman,Robert Altman,DIRECTING
Robert Altman,Robert Altman,DIRECTING
Robert Altman,Robert Altman,DIRECTING
Robert Altman,Robert Altman,DIRECTING
Robert Altman,Robert Altman,DIRECTING
Robert Benton,Robert Benton,DIRECTING
Robert Benton,Robert Benton,DIRECTING
Robert De Niro,Robert De Niro,ACTOR IN A SUPPORTING ROLE
Robert De Niro,Robert De Niro,ACTOR
Robert De Niro,Robert De Niro,ACTOR
Robert De Niro,Robert De Niro,ACTOR
Robert De Niro,Robert De Niro,ACTOR
Robert De Niro,Robert De Niro,ACTOR
Robert De Niro,Robert De Niro,ACTOR IN A SUPPORTING ROLE
Robert Donat,Robert Donat,ACTOR
Robert Donat,Robert Donat,ACTOR
Robert Downey,Robert Downey,ACTOR IN A SUPPORTING ROLE
Robert Downey ,Robert Downey,ACTOR
Robert Duvall,Robert Duvall,ACTOR IN A SUPPORTING ROLE
Robert Duvall,Robert Duvall,ACTOR
Robert Duvall,Robert Duvall,ACTOR IN A SUPPORTING ROLE
Robert Duvall,Robert Duvall,ACTOR IN A SUPPORTING ROLE
Robert Duvall,Robert Duvall,ACTOR
Robert Duvall,Robert Duvall,ACTOR IN A SUPPORTING ROLE
Robert Duvall,Robert Duvall,ACTOR
Robert Forster,Robert Forster,ACTOR IN A SUPPORTING ROLE
Robert Leonard,Robert Leonard,DIRECTING
Robert Loggia,Robert Loggia,ACTOR IN A SUPPORTING ROLE
Robert Mitchum,Robert Mitchum,ACTOR IN A SUPPORTING ROLE
Robert Montgomery,Robert Montgomery,ACTOR
Robert Montgomery,Robert Montgomery,ACTOR
Robert Morley,Robert Morley,ACTOR IN A SUPPORTING ROLE
Robert Mulligan,Robert Mulligan,DIRECTING
Robert Preston,Robert Preston,ACTOR IN A SUPPORTING ROLE
Robert Redford,Robert Redford,DIRECTING
Robert Redford,Robert Redford,ACTOR
Robert Redford,Robert Redford,DIRECTING
Robert Rossen,Robert Rossen,DIRECTING
Robert Rossen,Robert Rossen,DIRECTING
Robert Ryan,Robert Ryan,ACTOR IN A SUPPORTING ROLE
Robert Shaw,Robert Shaw,ACTOR IN A SUPPORTING ROLE
Robert Siodmak,Robert Siodmak,DIRECTING
Robert Stack,Robert Stack,ACTOR IN A SUPPORTING ROLE
Robert Stevenson,Robert Stevenson,DIRECTING
Robert Strauss,Robert Strauss,ACTOR IN A SUPPORTING ROLE
Robert Vaughn,Robert Vaughn,ACTOR IN A SUPPORTING ROLE
Robert Wise,Robert Wise,DIRECTING
Robert Wise,Robert Wise,DIRECTING
"Robert Wise, Jerome Robbins","Robert Wise, Jerome Robbins",DIRECTING
Robert Z. Leonard,Robert Z. Leonard,DIRECTING
Robert Zemeckis,Robert Zemeckis,DIRECTING
Roberto Benigni,Roberto Benigni,ACTOR
Roberto Benigni,Roberto Benigni,DIRECTING
Robin Williams,Robin Williams,ACTOR
Robin Williams,Robin Williams,ACTOR IN A SUPPORTING ROLE
Robin Williams,Robin Williams,ACTOR
Robin Williams,Robin Williams,ACTOR
Rock Hudson,Rock Hudson,ACTOR
Rod Steiger,Rod Steiger,ACTOR
Rod Steiger,Rod Steiger,ACTOR IN A SUPPORTING ROLE
Rod Steiger,Rod Steiger,ACTOR
Roland Joffé,Roland Joffé,DIRECTING
Roland Joffé,Roland Joffé,DIRECTING
Roland Young,Roland Young,ACTOR IN A SUPPORTING ROLE
Roman Polanski,Roman Polanski,DIRECTING
Roman Polanski,Roman Polanski,DIRECTING
Roman Polanski,Roman Polanski,DIRECTING
Ron Howard,Ron Howard,DIRECTING
Ron Howard,Ron Howard,DIRECTING
Ron Moody,Ron Moody,ACTOR
Ronald Colman,Ronald Colman,ACTOR
Ronald Colman,Ronald Colman,ACTOR
Ronald Colman,Ronald Colman,ACTOR
Ronee Blakley,Ronee Blakley,ACTRESS IN A SUPPORTING ROLE
Rooney Mara,Rooney Mara,ACTRESS IN A SUPPORTING ROLE
Rooney Mara,Rooney Mara,ACTRESS
Rosalind Russell,Rosalind Russell,ACTRESS
Rosalind Russell,Rosalind Russell,ACTRESS
Rosalind Russell,Rosalind Russell,ACTRESS
Rosalind Russell,Rosalind Russell,ACTRESS
Rosamund Pike,Rosamund Pike,ACTRESS
Rosemary Harris,Rosemary Harris,ACTRESS IN A SUPPORTING ROLE
Rosie Perez,Rosie Perez,ACTRESS IN A SUPPORTING ROLE
Roy Scheider,Roy Scheider,ACTOR IN A SUPPORTING ROLE
Roy Scheider,Roy Scheider,ACTOR
Ruby Dee,Ruby Dee,ACTRESS IN A SUPPORTING ROLE
Rupert Crosse,Rupert Crosse,ACTOR IN A SUPPORTING ROLE
Russ Tamblyn,Russ Tamblyn,ACTOR IN A SUPPORTING ROLE
Russell Crowe,Russell Crowe,ACTOR
Russell Crowe,Russell Crowe,ACTOR
Russell Crowe,Russell Crowe,ACTOR
Ruth Chatterton,Ruth Chatterton,ACTRESS
Ruth Chatterton,Ruth Chatterton,ACTRESS
Ruth Gordon,Ruth Gordon,ACTRESS IN A SUPPORTING ROLE
Ruth Gordon,Ruth Gordon,ACTRESS IN A SUPPORTING ROLE
Ruth Hussey,Ruth Hussey,ACTRESS IN A SUPPORTING ROLE
Ruth Negga,Ruth Negga,ACTRESS
Ryan Gosling,Ryan Gosling,ACTOR
Ryan Gosling,Ryan Gosling,ACTOR
Ryan O'Neal,Ryan O'Neal,ACTOR
Sal Mineo,Sal Mineo,ACTOR IN A SUPPORTING ROLE
Sal Mineo,Sal Mineo,ACTOR IN A SUPPORTING ROLE
Sally Field,Sally Field,ACTRESS
Sally Field,Sally Field,ACTRESS
Sally Field,Sally Field,ACTRESS IN A SUPPORTING ROLE
Sally Hawkins,Sally Hawkins,ACTRESS
Sally Hawkins,Sally Hawkins,ACTRESS IN A SUPPORTING ROLE
Sally Kellerman,Sally Kellerman,ACTRESS IN A SUPPORTING ROLE
Sally Kirkland,Sally Kirkland,ACTRESS
Salma Hayek,Salma Hayek,ACTRESS
Sam Elliott,Sam Elliott,ACTOR IN A SUPPORTING ROLE
Sam Jaffe,Sam Jaffe,ACTOR IN A SUPPORTING ROLE
Sam Mendes,Sam Mendes,DIRECTING
Sam Mendes,Sam Mendes,DIRECTING
Sam Rockwell,Sam Rockwell,ACTOR IN A SUPPORTING ROLE
Sam Rockwell,Sam Rockwell,ACTOR IN A SUPPORTING ROLE
Sam Shepard,Sam Shepard,ACTOR IN A SUPPORTING ROLE
Sam Waterston,Sam Waterston,ACTOR
Sam Wood,Sam Wood,DIRECTING
Sam Wood,Sam Wood,DIRECTING
Sam Wood,Sam Wood,DIRECTING
Samantha Eggar,Samantha Eggar,ACTRESS
Samantha Morton,Samantha Morton,ACTRESS
Samantha Morton,Samantha Morton,ACTRESS IN A SUPPORTING ROLE
Samuel L. Jackson,Samuel L. Jackson,ACTOR IN A SUPPORTING ROLE
Sandra Bullock,Sandra Bullock,ACTRESS
Sandra Bullock,Sandra Bullock,ACTRESS
Sandy Dennis,Sandy Dennis,ACTRESS IN A SUPPORTING ROLE
Saoirse Ronan,Saoirse Ronan,ACTRESS
Saoirse Ronan,Saoirse Ronan,ACTRESS IN A SUPPORTING ROLE
Saoirse Ronan,Saoirse Ronan,ACTRESS
Saoirse Ronan,Saoirse Ronan,ACTRESS
Sara Allgood,Sara Allgood,ACTRESS IN A SUPPORTING ROLE
Sarah Miles,Sarah Miles,ACTRESS
Scarlett Johansson,Scarlett Johansson,ACTRESS
Scarlett Johansson,Scarlett Johansson,ACTRESS IN A SUPPORTING ROLE
Scott Hicks,Scott Hicks,DIRECTING
Sean Connery,Sean Connery,ACTOR IN A SUPPORTING ROLE
Sean Penn,Sean Penn,ACTOR
Sean Penn,Sean Penn,ACTOR
Sean Penn,Sean Penn,ACTOR
Sean Penn,Sean Penn,ACTOR
Sean Penn,Sean Penn,ACTOR
Sessue Hayakawa,Sessue Hayakawa,ACTOR IN A SUPPORTING ROLE
Seymour Cassel,Seymour Cassel,ACTOR IN A SUPPORTING ROLE
Sharon Stone,Sharon Stone,ACTRESS
Shelley Winters,Shelley Winters,ACTRESS IN A SUPPORTING ROLE
Shelley Winters,Shelley Winters,ACTRESS IN A SUPPORTING ROLE
Shelley Winters,Shelley Winters,ACTRESS
Shelley Winters,Shelley Winters,ACTRESS IN A SUPPORTING ROLE
Shirley Booth,Shirley Booth,ACTRESS
Shirley Jones,Shirley Jones,ACTRESS IN A SUPPORTING ROLE
Shirley Knight,Shirley Knight,ACTRESS IN A SUPPORTING ROLE
Shirley Knight,Shirley Knight,ACTRESS IN A SUPPORTING ROLE
Shirley MacLaine,Shirley MacLaine,ACTRESS
Shirley MacLaine,Shirley MacLaine,ACTRESS
Shirley MacLaine,Shirley MacLaine,ACTRESS
Shirley MacLaine,Shirley MacLaine,ACTRESS
Shirley MacLaine,Shirley MacLaine,ACTRESS
Shohreh Aghdashloo,Shohreh Aghdashloo,ACTRESS IN A SUPPORTING ROLE
Sidney Franklin,Sidney Franklin,DIRECTING
Sidney Lumet,Sidney Lumet,DIRECTING
Sidney Lumet,Sidney Lumet,DIRECTING
Sidney Lumet,Sidney Lumet,DIRECTING
Sidney Lumet,Sidney Lumet,DIRECTING
