Source,Target,Weight,,,,,,,,,,,,
Robert Surtees,Herbert Ross,1,,,,,,,,,,,,
Robert Surtees,Herbert Ross and Arthur Laurents,,1,,,,,,,,,,,
Robert Surtees,Theodore Soderberg, Paul Wells, Douglas O. Williams, Jerry Jost,1,,,,,,,,,
Robert Surtees,Arthur Laurents,1,,,,,,,,,,,,
Robert Surtees,Music by Marvin Hamlisch; Lyrics by Alan Bergman and Marilyn Bergman,1,,,,,,,,,,,,
Robert Surtees,Bernard Slade,1,,,,,,,,,,,,
James Mason,Judy Garland,1,,,,,,,,,,,,
James Mason,Malcolm Bert,,,1,,,,,,,,,,
James Mason,Jean Louis,,,1,,,,,,,,,,
James Mason,Music by Harold Arlen; Lyrics by Ira Gershwin,1,,,,,,,,,,,,
James Mason,Adaptation Score by Roger Kellaway,1,,,,,,,,,,,,
James Mason,Music by Barbra Streisand; Lyrics by Paul Williams,1,,,,,,,,,,,,
James Mason,Robert Knudson,,,,1,,,,,,,,,
James Mason,Matthew Libatique,1,,,,,,,,,,,,
James Mason,Bradley Cooper,1,,,,,,,,,,,,
James Mason,Sam Elliott,1,,,,,,,,,,,,
James Mason,Lady Gaga,1,,,,,,,,,,,,
James Mason,Lady Gaga,,,1,,,,,,,,,,
James Mason,Bill Gerber,,,1,,,,,,,,,,
James Mason,Tom Ozanich,,,1,,,,,,,,,,
James Mason,Screenplay by Eric Roth and Bradley Cooper & Will Fetters,1,,,,,,,,,,,,
James Mason,Lynn Redgrave,1,,,,,,,,,,,,
James Mason,Ken Higgins,1,,,,,,,,,,,,
James Mason,Music by Tom Springfield; Lyrics by Jim Dale,1,,,,,,,,,,,,
James Mason,Sidney Lumet,1,,,,,,,,,,,,
James Mason,Paul Newman,1,,,,,,,,,,,,
James Mason,Richard D. Zanuck and David Brown,,1,,,,,,,,,,,
James Mason,David Mamet,1,,,,,,,,,,,,
Judy Garland,Spencer Tracy,1,,,,,,,,,,,,
Judy Garland,Montgomery Clift,1,,,,,,,,,,,,
Judy Garland,Frederic Knudtson,1,,,,,,,,,,,,
Judy Garland,Jean Louis,1,,,,,,,,,,,,
Judy Garland,Stanley Kramer, Producer,1,,,,,,,,,,,
Judy Garland,Malcolm Bert,,,1,,,,,,,,,,
Judy Garland,Jean Louis,,,1,,,,,,,,,,
Judy Garland,Music by Harold Arlen; Lyrics by Ira Gershwin,1,,,,,,,,,,,,
Judy Garland,Adaptation Score by Roger Kellaway,1,,,,,,,,,,,,
Judy Garland,Music by Barbra Streisand; Lyrics by Paul Williams,1,,,,,,,,,,,,
Judy Garland,Robert Knudson,,,,1,,,,,,,,,
Judy Garland,Matthew Libatique,1,,,,,,,,,,,,
Judy Garland,Bradley Cooper,1,,,,,,,,,,,,
Judy Garland,Sam Elliott,1,,,,,,,,,,,,
Judy Garland,Lady Gaga,1,,,,,,,,,,,,
Judy Garland,Lady Gaga,,,1,,,,,,,,,,
Judy Garland,Bill Gerber,,,1,,,,,,,,,,
Judy Garland,Tom Ozanich,,,1,,,,,,,,,,
Judy Garland,Screenplay by Eric Roth and Bradley Cooper & Will Fetters,1,,,,,,,,,,,,
Judy Garland,Stanley Kramer,1,,,,,,,,,,,,
Judy Garland,Ernest Laszlo,1,,,,,,,,,,,,
Judy Garland,Maximilian Schell,1,,,,,,,,,,,,
Judy Garland,Rudolph Sternad;  Set Decoration:  George Milo,1,,,,,,,,,,,,
Judy Garland,Abby Mann,1,,,,,,,,,,,,
Malcolm Bert,,,Matthew Libatique,1,,,,,,,,,,
Malcolm Bert,,,Bradley Cooper,1,,,,,,,,,,
Jean Louis,,,Matthew Libatique,1,,,,,,,,,,
Jean Louis,,,Bradley Cooper,1,,,,,,,,,,
Music by Harold Arlen; Lyrics by Ira Gershwin,Matthew Libatique,1,,,,,,,,,,,,
Music by Harold Arlen; Lyrics by Ira Gershwin,Bradley Cooper,1,,,,,,,,,,,,
Adaptation Score by Roger Kellaway,Matthew Libatique,1,,,,,,,,,,,,
Adaptation Score by Roger Kellaway,Bradley Cooper,1,,,,,,,,,,,,
Music by Barbra Streisand; Lyrics by Paul Williams,Matthew Libatique,1,,,,,,,,,,,,
Music by Barbra Streisand; Lyrics by Paul Williams,Bradley Cooper,1,,,,,,,,,,,,
Robert Knudson,,,,Matthew Libatique,1,,,,,,,,,
Robert Knudson,,,,Bradley Cooper,1,,,,,,,,,
Matthew Libatique,Natalie Portman,1,,,,,,,,,,,,
Matthew Libatique,Darren Aronofsky,1,,,,,,,,,,,,
Matthew Libatique,Andrew Weisblum,1,,,,,,,,,,,,
Matthew Libatique,Mike Medavoy, Brian Oliver and Scott Franklin,,1,,,,,,,,,,
Matthew Libatique,Bradley Cooper,1,,,,,,,,,,,,
Matthew Libatique,Sam Elliott,1,,,,,,,,,,,,
Matthew Libatique,Lady Gaga,1,,,,,,,,,,,,
Matthew Libatique,Lady Gaga,,,1,,,,,,,,,,
Matthew Libatique,Bill Gerber,,,1,,,,,,,,,,
Matthew Libatique,Tom Ozanich,,,1,,,,,,,,,,
Matthew Libatique,Screenplay by Eric Roth and Bradley Cooper & Will Fetters,1,,,,,,,,,,,,
