year_ceremony,category,name,film,winner
1951,MUSIC (Music Score of a Dramatic or Comedy Picture),Victor Young,Samson and Delilah,FALSE
1951,MUSIC (Music Score of a Dramatic or Comedy Picture),Franz Waxman,Sunset Blvd.,TRUE
1951,MUSIC (Scoring of a Musical Picture),"Adolph Deutsch, Roger Edens",Annie Get Your Gun,TRUE
1951,MUSIC (Scoring of a Musical Picture),"Oliver Wallace, Paul J. Smith",Cinderella,FALSE
1951,MUSIC (Scoring of a Musical Picture),Lionel Newman,I'll Get By,FALSE
1951,MUSIC (Scoring of a Musical Picture),Andre Previn,Three Little Words,FALSE
1951,MUSIC (Scoring of a Musical Picture),Ray Heindorf,The West Point Story,FALSE
1951,MUSIC (Song),Music by Nicholas Brodszky; Lyrics by Sammy Cahn,The Toast of New Orleans,FALSE
1951,MUSIC (Song),"Music and Lyrics by Mack David, Al Hoffman and Jerry Livingston",Cinderella,FALSE
1951,MUSIC (Song),Music and Lyrics by Ray Evans and Jay Livingston,"Captain Carey, U.S.A.",TRUE
1951,MUSIC (Song),"Music and Lyrics by Fred Glickman, Hy Heath and Johnny Lange",Singing Guns,FALSE
1951,MUSIC (Song),Music by Josef Myrow; Lyrics by Mack Gordon,Wabash Avenue,FALSE
1951,BEST MOTION PICTURE,20th Century-Fox,All about Eve,TRUE
1951,BEST MOTION PICTURE,Columbia,Born Yesterday,FALSE
1951,BEST MOTION PICTURE,Metro-Goldwyn-Mayer,Father of the Bride,FALSE
1951,BEST MOTION PICTURE,Metro-Goldwyn-Mayer,King Solomon's Mines,FALSE
1951,BEST MOTION PICTURE,Paramount,Sunset Blvd.,FALSE
1951,SHORT SUBJECT (Cartoon),"Stephen Bosustow, Producer",Gerald McBoing-Boing,TRUE
1951,SHORT SUBJECT (Cartoon),"Fred Quimby, Producer",Jerry's Cousin,FALSE
1951,SHORT SUBJECT (Cartoon),"Stephen Bosustow, Producer",Trouble Indemnity,FALSE
1951,SHORT SUBJECT (One-reel),"Robert Youngson, Producer",Blaze Busters,FALSE
1951,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer",Grandad of Races,TRUE
1951,SHORT SUBJECT (One-reel),"Pete Smith, Producer",Wrong Way Butch,FALSE
1951,SHORT SUBJECT (Two-reel),"Falcon Films, Inc.",Grandma Moses,FALSE
1951,SHORT SUBJECT (Two-reel),"Walt Disney, Producer",In Beaver Valley,TRUE
1951,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",My Country 'Tis of Thee,FALSE
1951,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Thomas T. Moulton, Sound Director",All about Eve,TRUE
1951,SOUND RECORDING,"Walt Disney Studio Sound Department, C. O. Slyfield, Sound Director",Cinderella,FALSE
1951,SOUND RECORDING,"Universal-International Studio Sound Department, Leslie I. Carey, Sound Director",Louisa,FALSE
1951,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director",Our Very Own,FALSE
1951,SOUND RECORDING,"Pinewood Studio Sound Department, Cyril Crowhurst, Sound Director",Trio,FALSE
1951,SPECIAL EFFECTS,George Pal Productions,Destination Moon,TRUE
1951,SPECIAL EFFECTS,Cecil B. DeMille Productions,Samson and Delilah,FALSE
1951,WRITING (Motion Picture Story),"Giuseppe De Santis, Carlo Lizzani",Bitter Rice,FALSE
1951,WRITING (Motion Picture Story),"William Bowers, Andre de Toth",The Gunfighter,FALSE
1951,WRITING (Motion Picture Story),Leonard Spigelgass,Mystery Street,FALSE
1951,WRITING (Motion Picture Story),"Edna Anhalt, Edward Anhalt",Panic in the Streets,TRUE
1951,WRITING (Motion Picture Story),Sy Gomberg,When Willie Comes Marching Home,FALSE
1951,WRITING (Screenplay),Joseph L. Mankiewicz,All about Eve,TRUE
1951,WRITING (Screenplay),"Ben Maddow, John Huston",The Asphalt Jungle,FALSE
1951,WRITING (Screenplay),Albert Mannheimer,Born Yesterday,FALSE
1951,WRITING (Screenplay),Albert Maltz,Broken Arrow,FALSE
1951,WRITING (Screenplay),"Frances Goodrich, Albert Hackett",Father of the Bride,FALSE
1951,WRITING (Story and Screenplay),"Ruth Gordon, Garson Kanin",Adam's Rib,FALSE
1951,WRITING (Story and Screenplay),"Virginia Kellogg, Bernard C. Schoenfeld",Caged,FALSE
1951,WRITING (Story and Screenplay),Carl Foreman,The Men,FALSE
1951,WRITING (Story and Screenplay),"Joseph L. Mankiewicz, Lesser Samuels",No Way Out,FALSE
1951,WRITING (Story and Screenplay),"Charles Brackett, Billy Wilder, D. M. Marshman, Jr.",Sunset Blvd.,TRUE
1951,HONORARY FOREIGN LANGUAGE FILM AWARD, The Walls of Malapaga - voted by the Board of Governors as the most outstanding foreign language film released in the United States in 1950.,,TRUE
1951,HONORARY AWARD, George Murphy for his services in interpreting the film industry to the country at large.,,TRUE
1951,HONORARY AWARD, Louis B. Mayer for distinguished service to the motion picture industry.,,TRUE
1951,IRVING G. THALBERG MEMORIAL AWARD,Darryl F. Zanuck,,TRUE
1952,ACTOR,Humphrey Bogart,The African Queen,TRUE
1952,ACTOR,Marlon Brando,A Streetcar Named Desire,FALSE
1952,ACTOR,Montgomery Clift,A Place in the Sun,FALSE
1952,ACTOR,Arthur Kennedy,Bright Victory,FALSE
1952,ACTOR,Fredric March,Death of a Salesman,FALSE
1952,ACTOR IN A SUPPORTING ROLE,Leo Genn,Quo Vadis,FALSE
1952,ACTOR IN A SUPPORTING ROLE,Kevin McCarthy,Death of a Salesman,FALSE
1952,ACTOR IN A SUPPORTING ROLE,Karl Malden,A Streetcar Named Desire,TRUE
1952,ACTOR IN A SUPPORTING ROLE,Peter Ustinov,Quo Vadis,FALSE
1952,ACTOR IN A SUPPORTING ROLE,Gig Young,Come Fill the Cup,FALSE
1952,ACTRESS,Katharine Hepburn,The African Queen,FALSE
1952,ACTRESS,Vivien Leigh,A Streetcar Named Desire,TRUE
1952,ACTRESS,Eleanor Parker,Detective Story,FALSE
1952,ACTRESS,Shelley Winters,A Place in the Sun,FALSE
1952,ACTRESS,Jane Wyman,The Blue Veil,FALSE
1952,ACTRESS IN A SUPPORTING ROLE,Joan Blondell,The Blue Veil,FALSE
1952,ACTRESS IN A SUPPORTING ROLE,Mildred Dunnock,Death of a Salesman,FALSE
1952,ACTRESS IN A SUPPORTING ROLE,Lee Grant,Detective Story,FALSE
1952,ACTRESS IN A SUPPORTING ROLE,Kim Hunter,A Streetcar Named Desire,TRUE
1952,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,The Mating Season,FALSE
1952,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, Leland Fuller;  Set Decoration:  Thomas Little, Fred J. Rode",Fourteen Hours,FALSE
1952,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, John DeCuir;  Set Decoration:  Thomas Little, Paul S. Fox",House on Telegraph Hill,FALSE
1952,ART DIRECTION (Black-and-White),D'Eaubonne,La Ronde,FALSE
1952,ART DIRECTION (Black-and-White),Art Direction:  Richard Day;  Set Decoration:  George James Hopkins,A Streetcar Named Desire,TRUE
1952,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Paul Groesse;  Set Decoration:  Edwin B. Willis, Jack D. Moore",Too Young to Kiss,FALSE
1952,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Preston Ames;  Set Decoration:  Edwin B. Willis, Keogh Gleason",An American in Paris,TRUE
1952,ART DIRECTION (Color),"Art Direction:  Lyle Wheeler, George Davis;  Set Decoration:  Thomas Little, Paul S. Fox",David and Bathsheba,FALSE
1952,ART DIRECTION (Color),"Art Direction:  Lyle Wheeler, Leland Fuller;  Musical Settings:  Joseph C. Wright;  Set Decoration:  Thomas Little, Walter M. Scott",On the Riviera,FALSE
1952,ART DIRECTION (Color),"Art Direction:  William A. Horning, Cedric Gibbons, Edward Carfagno;  Set Decoration:  Hugh Hunt",Quo Vadis,FALSE
1952,ART DIRECTION (Color),Hein Heckroth,Tales of Hoffmann,FALSE
1952,CINEMATOGRAPHY (Black-and-White),Frank Planer,Death of a Salesman,FALSE
1952,CINEMATOGRAPHY (Black-and-White),Norbert Brodine,The Frogmen,FALSE
1952,CINEMATOGRAPHY (Black-and-White),William C. Mellor,A Place in the Sun,TRUE
1952,CINEMATOGRAPHY (Black-and-White),Robert Burks,Strangers on a Train,FALSE
1952,CINEMATOGRAPHY (Black-and-White),Harry Stradling,A Streetcar Named Desire,FALSE
1952,CINEMATOGRAPHY (Color),Alfred Gilks; Ballet Photography by John Alton,An American in Paris,TRUE
1952,CINEMATOGRAPHY (Color),Leon Shamroy,David and Bathsheba,FALSE
1952,CINEMATOGRAPHY (Color),"Robert Surtees, William V. Skall",Quo Vadis,FALSE
1952,CINEMATOGRAPHY (Color),Charles Rosher,Show Boat,FALSE
1952,CINEMATOGRAPHY (Color),"John F. Seitz, W. Howard Greene",When Worlds Collide,FALSE
1952,COSTUME DESIGN (Black-and-White),"Walter Plunkett, Gile Steele",Kind Lady,FALSE
1952,COSTUME DESIGN (Black-and-White),"Charles LeMaire, Renie",The Model and the Marriage Broker,FALSE
1952,COSTUME DESIGN (Black-and-White),"Edward Stevenson, Margaret Furse",The Mudlark,FALSE
1952,COSTUME DESIGN (Black-and-White),Edith Head,A Place in the Sun,TRUE
1952,COSTUME DESIGN (Black-and-White),Lucinda Ballard,A Streetcar Named Desire,FALSE
1952,COSTUME DESIGN (Color),"Orry-Kelly, Walter Plunkett, Irene Sharaff",An American in Paris,TRUE
1952,COSTUME DESIGN (Color),"Charles LeMaire, Edward Stevenson",David and Bathsheba,FALSE
1952,COSTUME DESIGN (Color),"Helen Rose, Gile Steele",The Great Caruso,FALSE
1952,COSTUME DESIGN (Color),Herschel McCoy,Quo Vadis,FALSE
1952,COSTUME DESIGN (Color),Hein Heckroth,Tales of Hoffmann,FALSE
1952,DIRECTING,John Huston,The African Queen,FALSE
1952,DIRECTING,Vincente Minnelli,An American in Paris,FALSE
1952,DIRECTING,William Wyler,Detective Story,FALSE
1952,DIRECTING,George Stevens,A Place in the Sun,TRUE
1952,DIRECTING,Elia Kazan,A Streetcar Named Desire,FALSE
1952,DOCUMENTARY (Feature),"Bryan Foy, Producer",I Was a Communist for the F.B.I.,FALSE
1952,DOCUMENTARY (Feature),"Olle Nordemar, Producer",Kon-Tiki,TRUE
1952,DOCUMENTARY (Short Subject),'Made by Fred Zinnemann with the cooperation of Paramount Pictures Corporation for the Los Angeles Orthopaedic Hospital',Benjy,TRUE
1952,DOCUMENTARY (Short Subject),"Owen Crump, Producer.  (Film sponsored by the Disabled American Veterans, in cooperation with the United States Department of Defense and the Association of Motion Picture Producers)",One Who Came Back,FALSE
1952,DOCUMENTARY (Short Subject),"Gordon Hollingshead, Producer",The Seeing Eye,FALSE
1952,FILM EDITING,Adrienne Fazan,An American in Paris,FALSE
1952,FILM EDITING,Dorothy Spencer,Decision before Dawn,FALSE
1952,FILM EDITING,William Hornbeck,A Place in the Sun,TRUE
1952,FILM EDITING,Ralph E. Winters,Quo Vadis,FALSE
1952,FILM EDITING,Chester Schaeffer,The Well,FALSE
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,David and Bathsheba,FALSE
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),Alex North,Death of a Salesman,FALSE
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),Franz Waxman,A Place in the Sun,TRUE
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),Miklos Rozsa,Quo Vadis,FALSE
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),Alex North,A Streetcar Named Desire,FALSE
1952,MUSIC (Scoring of a Musical Picture),Oliver Wallace,Alice in Wonderland,FALSE
1952,MUSIC (Scoring of a Musical Picture),"Johnny Green, Saul Chaplin",An American in Paris,TRUE
1952,MUSIC (Scoring of a Musical Picture),"Peter Herman Adler, Johnny Green",The Great Caruso,FALSE
1952,MUSIC (Scoring of a Musical Picture),Alfred Newman,On the Riviera,FALSE
1952,MUSIC (Scoring of a Musical Picture),"Adolph Deutsch, Conrad Salinger",Show Boat,FALSE
1952,MUSIC (Song),Music by Hoagy Carmichael; Lyrics by Johnny Mercer,Here Comes the Groom,TRUE
1952,MUSIC (Song),"Music and Lyrics by Bert Kalmar, Harry Ruby and Oscar Hammerstein II",The Strip,FALSE
1952,MUSIC (Song),Music by Lionel Newman; Lyrics by Eliot Daniel,Golden Girl,FALSE
1952,MUSIC (Song),Music by Burton Lane; Lyrics by Alan Jay Lerner,Royal Wedding,FALSE
1952,MUSIC (Song),Music by Nicholas Brodszky; Lyrics by Sammy Cahn,"Rich, Young and Pretty",FALSE
1952,BEST MOTION PICTURE,"Arthur Freed, Producer",An American in Paris,TRUE
1952,BEST MOTION PICTURE,"Anatole Litvak and Frank McCarthy, Producers",Decision before Dawn,FALSE
1952,BEST MOTION PICTURE,"George Stevens, Producer",A Place in the Sun,FALSE
1952,BEST MOTION PICTURE,"Sam Zimbalist, Producer",Quo Vadis,FALSE
1952,BEST MOTION PICTURE,"Charles K. Feldman, Producer",A Streetcar Named Desire,FALSE
1952,SHORT SUBJECT (Cartoon),"Walt Disney, Producer","Lambert, the Sheepish Lion",FALSE
1952,SHORT SUBJECT (Cartoon),"Stephen Bosustow, Producer",Rooty Toot Toot,FALSE
1952,SHORT SUBJECT (Cartoon),"Fred Quimby, Producer",The Two Mouseketeers,TRUE
1952,SHORT SUBJECT (One-reel),"Jack Eaton, Producer",Ridin' the Rails,FALSE
1952,SHORT SUBJECT (One-reel),"Robert G. Leffingwell, Producer",The Story of Time,FALSE
1952,SHORT SUBJECT (One-reel),"Robert Youngson, Producer",World of Kids,TRUE
1952,SHORT SUBJECT (Two-reel),Les Films du Compass,Balzac,FALSE
1952,SHORT SUBJECT (Two-reel),"Tom Mead, Producer",Danger under the Sea,FALSE
1952,SHORT SUBJECT (Two-reel),"Walt Disney, Producer",Nature's Half Acre,TRUE
1952,SOUND RECORDING,"Universal-International Studio Sound Department, Leslie I. Carey, Sound Director",Bright Victory,FALSE
1952,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",The Great Caruso,TRUE
1952,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director",I Want You,FALSE
1952,SOUND RECORDING,"Warner Bros. Studio Sound Department, Col. Nathan Levinson, Sound Director",A Streetcar Named Desire,FALSE
1952,SOUND RECORDING,"RKO Radio Studio Sound Department, John O. Aalberg, Sound Director",Two Tickets to Broadway,FALSE
1952,SPECIAL EFFECTS,Paramount,When Worlds Collide,TRUE
1952,WRITING (Motion Picture Story),"Budd Boetticher, Ray Nazarro",Bullfighter and the Lady,FALSE
1952,WRITING (Motion Picture Story),Oscar Millard,The Frogmen,FALSE
1952,WRITING (Motion Picture Story),"Robert Riskin, Liam O'Brien",Here Comes the Groom,FALSE
1952,WRITING (Motion Picture Story),"Paul Dehn, James Bernard",Seven Days to Noon,TRUE
1952,WRITING (Motion Picture Story),"Alfred Hayes, Stewart Stern",Teresa,FALSE
1952,WRITING (Screenplay),"James Agee, John Huston",The African Queen,FALSE
1952,WRITING (Screenplay),"Philip Yordan, Robert Wyler",Detective Story,FALSE
1952,WRITING (Screenplay),"Max Ophuls, Jacques Natanson",La Ronde,FALSE
1952,WRITING (Screenplay),"Michael Wilson, Harry Brown",A Place in the Sun,TRUE
1952,WRITING (Screenplay),Tennessee Williams,A Streetcar Named Desire,FALSE
1952,WRITING (Story and Screenplay),Alan Jay Lerner,An American in Paris,TRUE
1952,WRITING (Story and Screenplay),"Billy Wilder, Lesser Samuels, Walter Newman",The Big Carnival,FALSE
1952,WRITING (Story and Screenplay),Philip Dunne,David and Bathsheba,FALSE
1952,WRITING (Story and Screenplay),Robert Pirosh,Go for Broke!,FALSE
1952,WRITING (Story and Screenplay),"Clarence Greene, Russell Rouse",The Well,FALSE
1952,HONORARY FOREIGN LANGUAGE FILM AWARD, Rashomon - voted by the Board of Governors as the most outstanding foreign language film released in the United States during 1951.,,TRUE
1952,HONORARY AWARD, Gene Kelly in appreciation of his versatility as an actor,,TRUE
1952,IRVING G. THALBERG MEMORIAL AWARD,Arthur Freed,,TRUE
1953,ACTOR,Marlon Brando,Viva Zapata!,FALSE
1953,ACTOR,Gary Cooper,High Noon,TRUE
1953,ACTOR,Kirk Douglas,The Bad and the Beautiful,FALSE
1953,ACTOR,José Ferrer,Moulin Rouge,FALSE
1953,ACTOR,Alec Guinness,The Lavender Hill Mob,FALSE
1953,ACTOR IN A SUPPORTING ROLE,Richard Burton,My Cousin Rachel,FALSE
1953,ACTOR IN A SUPPORTING ROLE,Arthur Hunnicutt,The Big Sky,FALSE
1953,ACTOR IN A SUPPORTING ROLE,Victor McLaglen,The Quiet Man,FALSE
1953,ACTOR IN A SUPPORTING ROLE,Jack Palance,Sudden Fear,FALSE
1953,ACTOR IN A SUPPORTING ROLE,Anthony Quinn,Viva Zapata!,TRUE
1953,ACTRESS,Shirley Booth,"Come Back, Little Sheba",TRUE
1953,ACTRESS,Joan Crawford,Sudden Fear,FALSE
1953,ACTRESS,Bette Davis,The Star,FALSE
1953,ACTRESS,Julie Harris,The Member of the Wedding,FALSE
1953,ACTRESS,Susan Hayward,With a Song in My Heart,FALSE
1953,ACTRESS IN A SUPPORTING ROLE,Gloria Grahame,The Bad and the Beautiful,TRUE
1953,ACTRESS IN A SUPPORTING ROLE,Jean Hagen,Singin' in the Rain,FALSE
1953,ACTRESS IN A SUPPORTING ROLE,Colette Marchand,Moulin Rouge,FALSE
1953,ACTRESS IN A SUPPORTING ROLE,Terry Moore,"Come Back, Little Sheba",FALSE
1953,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,With a Song in My Heart,FALSE
1953,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Edward Carfagno;  Set Decoration:  Edwin B. Willis, Keogh Gleason",The Bad and the Beautiful,TRUE
1953,ART DIRECTION (Black-and-White),"Art Direction:  Hal Pereira, Roland Anderson;  Set Decoration:  Emile Kuri",Carrie,FALSE
1953,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, John DeCuir;  Set Decoration:  Walter M. Scott",My Cousin Rachel,FALSE
1953,ART DIRECTION (Black-and-White),Art Direction:  Matsuyama;  Set Decoration:  H. Motsumoto,Rashomon,FALSE
1953,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, Leland Fuller;  Set Decoration:  Thomas Little, Claude Carpenter",Viva Zapata!,FALSE
1953,ART DIRECTION (Color),"Art Direction:  Richard Day, Clave;  Set Decoration:  Howard Bristol",Hans Christian Andersen,FALSE
1953,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Paul Groesse;  Set Decoration:  Edwin B. Willis, Arthur Krams",The Merry Widow,FALSE
1953,ART DIRECTION (Color),Art Direction:  Paul Sheriff;  Set Decoration:  Marcel Vertes,Moulin Rouge,TRUE
1953,ART DIRECTION (Color),"Art Direction:  Frank Hotaling;  Set Decoration:  John McCarthy, Jr., Charles Thompson",The Quiet Man,FALSE
1953,ART DIRECTION (Color),"Art Direction:  Lyle Wheeler, John DeCuir;  Set Decoration:  Thomas Little, Paul S. Fox",The Snows of Kilimanjaro,FALSE
1953,CINEMATOGRAPHY (Black-and-White),Robert Surtees,The Bad and the Beautiful,TRUE
1953,CINEMATOGRAPHY (Black-and-White),Russell Harlan,The Big Sky,FALSE
1953,CINEMATOGRAPHY (Black-and-White),Joseph LaShelle,My Cousin Rachel,FALSE
1953,CINEMATOGRAPHY (Black-and-White),Virgil E. Miller,Navajo,FALSE
1953,CINEMATOGRAPHY (Black-and-White),"Charles B. Lang, Jr.",Sudden Fear,FALSE
1953,CINEMATOGRAPHY (Color),Harry Stradling,Hans Christian Andersen,FALSE
1953,CINEMATOGRAPHY (Color),F. A. Young,Ivanhoe,FALSE
1953,CINEMATOGRAPHY (Color),George J. Folsey,Million Dollar Mermaid,FALSE
1953,CINEMATOGRAPHY (Color),"Winton C. Hoch, Archie Stout",The Quiet Man,TRUE
1953,CINEMATOGRAPHY (Color),Leon Shamroy,The Snows of Kilimanjaro,FALSE
1953,COSTUME DESIGN (Black-and-White),Jean Louis,Affair in Trinidad,FALSE
1953,COSTUME DESIGN (Black-and-White),Helen Rose,The Bad and the Beautiful,TRUE
1953,COSTUME DESIGN (Black-and-White),Edith Head,Carrie,FALSE
1953,COSTUME DESIGN (Black-and-White),"Charles LeMaire, Dorothy Jeakins",My Cousin Rachel,FALSE
1953,COSTUME DESIGN (Black-and-White),Sheila O'Brien,Sudden Fear,FALSE
1953,COSTUME DESIGN (Color),"Edith Head, Dorothy Jeakins, Miles White",The Greatest Show on Earth,FALSE
1953,COSTUME DESIGN (Color),"Clave, Mary Wills, Madame Karinska",Hans Christian Andersen,FALSE
1953,COSTUME DESIGN (Color),"Helen Rose, Gile Steele",The Merry Widow,FALSE
1953,COSTUME DESIGN (Color),Marcel Vertes,Moulin Rouge,TRUE
1953,COSTUME DESIGN (Color),Charles LeMaire,With a Song in My Heart,FALSE
1953,DIRECTING,Joseph L. Mankiewicz,Five Fingers,FALSE
1953,DIRECTING,Cecil B. DeMille,The Greatest Show on Earth,FALSE
1953,DIRECTING,Fred Zinnemann,High Noon,FALSE
1953,DIRECTING,John Huston,Moulin Rouge,FALSE
1953,DIRECTING,John Ford,The Quiet Man,TRUE
1953,DOCUMENTARY (Feature),"Dore Schary, Producer",The Hoaxters,FALSE
1953,DOCUMENTARY (Feature),"Hall Bartlett, Producer",Navajo,FALSE
1953,DOCUMENTARY (Feature),"Irwin Allen, Producer",The Sea around Us,TRUE
1953,DOCUMENTARY (Short Subject),"Herbert Morgan, Producer",Devil Take Us,FALSE
1953,DOCUMENTARY (Short Subject),"Alberto Ancilotto, Producer",The Garden Spider (Epeira Diadema),FALSE
1953,DOCUMENTARY (Short Subject),"Stephen Bosustow, Executive Producer",Man Alive!,FALSE
1953,DOCUMENTARY (Short Subject),"Norman McLaren, Producer",Neighbours,TRUE
1953,FILM EDITING,Warren Low,"Come Back, Little Sheba",FALSE
1953,FILM EDITING,William Austin,Flat Top,FALSE
1953,FILM EDITING,Anne Bauchens,The Greatest Show on Earth,FALSE
1953,FILM EDITING,"Elmo Williams, Harry Gerstad",High Noon,TRUE
1953,FILM EDITING,Ralph Kemplen,Moulin Rouge,FALSE
1953,MUSIC (Music Score of a Dramatic or Comedy Picture),Dimitri Tiomkin,High Noon,TRUE
1953,MUSIC (Music Score of a Dramatic or Comedy Picture),Miklos Rozsa,Ivanhoe,FALSE
1953,MUSIC (Music Score of a Dramatic or Comedy Picture),Max Steiner,Miracle of Fatima,FALSE
1953,MUSIC (Music Score of a Dramatic or Comedy Picture),Herschel Burke Gilbert,The Thief,FALSE
1953,MUSIC (Music Score of a Dramatic or Comedy Picture),Alex North,Viva Zapata!,FALSE
1953,MUSIC (Scoring of a Musical Picture),Walter Scharf,Hans Christian Andersen,FALSE
1953,MUSIC (Scoring of a Musical Picture),"Ray Heindorf, Max Steiner",The Jazz Singer,FALSE
1953,MUSIC (Scoring of a Musical Picture),Gian-Carlo Menotti,The Medium,FALSE
1953,MUSIC (Scoring of a Musical Picture),Lennie Hayton,Singin' in the Rain,FALSE
1953,MUSIC (Scoring of a Musical Picture),Alfred Newman,With a Song in My Heart,TRUE
1953,MUSIC (Song),Music and Lyrics by Jack Brooks,Son of Paleface,FALSE
1953,MUSIC (Song),Music by Nicholas Brodszky; Lyrics by Sammy Cahn,Because You're Mine,FALSE
